group_id	items_in_group	lo_value	p	FDR	goodsgrna
hDel_1076__2250	11	4.7286e-01	3.9388e-01	0.841986	1
hDel_4283__1000	11	4.7300e-01	3.9388e-01	0.841986	1
hDel_4736__4750	16	4.7345e-01	3.7796e-01	0.835342	1
hDel_6574__9000	25	4.7363e-01	4.3229e-01	0.873929	1
hDel_6053__3750	11	4.7391e-01	3.9728e-01	0.844399	1
hDel_2044__1250	14	4.7397e-01	3.7384e-01	0.832909	1
hDel_7115__5250	8	4.7452e-01	4.2370e-01	0.864357	0
hDel_6185__6750	10	4.7477e-01	4.0730e-01	0.852195	0
hDel_396__4000	14	4.7484e-01	3.7384e-01	0.832909	1
hDel_6899__6250	12	4.7567e-01	3.8931e-01	0.841986	1
hDel_6002__4000	6	4.7568e-01	4.4192e-01	0.876314	0
hDel_1094__1000	10	4.7585e-01	4.1042e-01	0.852288	0
hDel_2952__0	10	4.7642e-01	4.1042e-01	0.852288	0
hDel_238__500	6	4.7675e-01	4.4192e-01	0.876314	0
hDel_2781__0	11	4.7704e-01	4.0065e-01	0.846011	1
hDel_772__26250	6	4.7727e-01	4.4377e-01	0.876703	0
hDel_6269__1750	5	4.7737e-01	4.4803e-01	0.877232	0
hDel_4548__0	7	4.7748e-01	4.2915e-01	0.870243	0
hDel_4926__3000	15	4.7781e-01	3.8458e-01	0.839567	1
hDel_6274__4250	9	4.7878e-01	4.2718e-01	0.867289	0
hDel_6520__3000	11	4.7940e-01	4.0065e-01	0.846011	1
hDel_2610__2750	5	4.7980e-01	4.5114e-01	0.880572	0
hDel_4987__0	5	4.7994e-01	4.5114e-01	0.880572	0
hDel_6274__6250	19	4.8047e-01	3.8785e-01	0.841986	1
hDel_2354__1000	8	4.8071e-01	4.3105e-01	0.871987	0
hDel_5835__250	12	4.8072e-01	3.8931e-01	0.841986	1
hDel_3310__16250	5	4.8159e-01	4.5266e-01	0.881287	0
hDel_6234__4750	11	4.8161e-01	4.0405e-01	0.848589	1
hDel_3326__4250	16	4.8206e-01	3.8576e-01	0.841255	1
hDel_4027__1000	11	4.8305e-01	4.0405e-01	0.848589	1
hDel_76__5500	6	4.8321e-01	4.5465e-01	0.881873	0
hDel_6854__1500	21	4.8330e-01	3.9521e-01	0.843502	1
hDel_6531__2000	9	4.8363e-01	4.2993e-01	0.871296	0
hDel_4397__750	36	4.8372e-01	4.4916e-01	0.878719	1
hDel_4859__500	8	4.8404e-01	4.3586e-01	0.876314	0
hDel_238__0	14	4.8405e-01	3.9261e-01	0.841986	1
hDel_5049__16250	33	4.8517e-01	4.6448e-01	0.884091	2
hDel_7061__9500	6	4.8569e-01	4.5647e-01	0.881873	0
hDel_4603__250	10	4.8644e-01	4.2581e-01	0.866084	0
hDel_5286__0	16	4.8666e-01	3.9360e-01	0.841986	1
hDel_500__750	21	4.8875e-01	3.9916e-01	0.846011	1
hDel_5980__3250	11	4.8880e-01	4.1090e-01	0.852288	1
hDel_5909__7500	21	4.8989e-01	3.9916e-01	0.846011	1
hDel_3130__3500	14	4.9005e-01	4.0566e-01	0.850889	1
hDel_4985__6250	7	4.9139e-01	4.4208e-01	0.876314	0
hDel_794__6500	6	4.9154e-01	4.5647e-01	0.881873	0
hDel_5245__1250	5	4.9157e-01	4.6644e-01	0.885872	0
hDel_1066__1250	7	4.9197e-01	4.4208e-01	0.876314	0
hDel_6057__0	9	4.9222e-01	4.4080e-01	0.876314	0
hDel_6631__250	10	4.9253e-01	4.3782e-01	0.876314	0
hDel_76__6250	18	4.9265e-01	3.9292e-01	0.841986	1
hDel_6137__1500	10	4.9296e-01	4.3782e-01	0.876314	0
hDel_1076__2750	11	4.9306e-01	4.1432e-01	0.853571	0
hDel_4944__0	6	4.9325e-01	4.6002e-01	0.884091	0
hDel_3711__3000	14	4.9345e-01	4.1128e-01	0.852288	1
hDel_3373__47500	19	4.9368e-01	3.9992e-01	0.846011	1
hDel_7088__0	6	4.9379e-01	4.6002e-01	0.884091	0
hDel_4149__5250	11	4.9401e-01	4.1432e-01	0.853571	0
hDel_4829__0	21	4.9440e-01	4.1120e-01	0.852288	1
hDel_7030__1000	7	4.9455e-01	4.4417e-01	0.876703	0
hDel_1168__1750	19	4.9470e-01	3.9992e-01	0.846011	1
hDel_4985__4750	5	4.9477e-01	4.6796e-01	0.887744	0
hDel_4926__250	14	4.9548e-01	4.1503e-01	0.853962	1
hDel_1635__0	29	4.9551e-01	4.8162e-01	0.892587	1
hDel_6222__1000	11	4.9569e-01	4.2107e-01	0.860907	0
hDel_3060__500	10	4.9586e-01	4.4379e-01	0.876703	0
hDel_583__500	12	4.9688e-01	4.0688e-01	0.852195	1
hDel_2311__5250	8	4.9730e-01	4.4550e-01	0.876703	0
hDel_2684__2500	13	4.9753e-01	4.1413e-01	0.853571	1
hDel_494__2250	15	4.9756e-01	3.9610e-01	0.843502	1
hDel_6002__500	17	4.9880e-01	4.0156e-01	0.846011	1
hDel_2676__4750	10	4.9917e-01	4.4379e-01	0.876703	0
hDel_6057__2500	12	4.9928e-01	4.1389e-01	0.853571	1
hDel_4706__750	5	5.0025e-01	4.7254e-01	0.889748	0
hDel_2685__1750	30	5.0034e-01	4.7899e-01	0.891533	1
hDel_4157__1500	15	5.0078e-01	4.0388e-01	0.848589	1
hDel_6931__1500	8	5.0093e-01	4.4786e-01	0.877232	0
hDel_6188__2500	17	5.0102e-01	4.0156e-01	0.846011	1
hDel_3326__3500	8	5.0118e-01	4.4786e-01	0.877232	0
hDel_4543__750	5	5.0133e-01	4.7330e-01	0.889748	0
hDel_2823__10000	9	5.0140e-01	4.4614e-01	0.876703	0
hDel_238__250	5	5.0156e-01	4.7406e-01	0.889748	0
hDel_2020__5250	13	5.0190e-01	4.1413e-01	0.853571	1
hDel_1863__2000	5	5.0205e-01	4.7406e-01	0.889748	0
hDel_2093__12250	14	5.0253e-01	4.1875e-01	0.857974	1
hDel_1665__3750	6	5.0267e-01	4.7591e-01	0.889748	0
hDel_5440__500	10	5.0282e-01	4.4679e-01	0.876840	0
hDel_3373__46500	10	5.0300e-01	4.4679e-01	0.876840	0
hDel_1306__2500	8	5.0380e-01	4.5022e-01	0.879978	0
hDel_6057__5750	6	5.0431e-01	4.7591e-01	0.889748	0
hDel_3688__500	9	5.0453e-01	4.4743e-01	0.877232	0
hDel_2545__1250	10	5.0476e-01	4.5265e-01	0.881287	0
hDel_1076__2000	8	5.0479e-01	4.5257e-01	0.881287	0
hDel_6503__1750	16	5.0524e-01	4.0714e-01	0.852195	1
hDel_3099__1250	12	5.0597e-01	4.2445e-01	0.864357	1
hDel_1024__250	7	5.0597e-01	4.7100e-01	0.889733	0
hDel_3623__250	24	5.0662e-01	4.3910e-01	0.876314	1
hDel_6057__9750	10	5.0729e-01	4.5558e-01	0.881873	0
hDel_845__6500	13	5.0731e-01	4.1413e-01	0.853571	1
hDel_4111__0	10	5.0741e-01	4.5558e-01	0.881873	0
hDel_6053__1500	15	5.0752e-01	4.1533e-01	0.853962	1
hDel_1232__3500	9	5.0771e-01	4.5403e-01	0.881873	0
hDel_1647__3000	7	5.0771e-01	4.7100e-01	0.889733	0
hDel_1062__2500	6	5.0776e-01	4.7763e-01	0.890478	0
hDel_5452__1000	7	5.0789e-01	4.7100e-01	0.889733	0
hDel_6222__1500	6	5.0791e-01	4.7763e-01	0.890478	0
hDel_3711__5000	8	5.0817e-01	4.5489e-01	0.881873	0
hDel_1003__9000	9	5.0831e-01	4.5403e-01	0.881873	0
hDel_2823__6250	5	5.0846e-01	4.8151e-01	0.892587	0
hDel_1078__1000	10	5.0861e-01	4.5848e-01	0.883251	0
hDel_6651__2500	7	5.0867e-01	4.7303e-01	0.889748	0
hDel_6949__2000	7	5.0901e-01	4.7303e-01	0.889748	0
hDel_494__4750	8	5.0905e-01	4.5719e-01	0.881873	0
hDel_2020__10000	9	5.0950e-01	4.5403e-01	0.881873	0
hDel_4283__500	8	5.0964e-01	4.5719e-01	0.881873	0
hDel_6456__36750	17	5.0999e-01	4.1338e-01	0.853571	1
hDel_4623__3250	11	5.1047e-01	4.4068e-01	0.876314	0
hDel_1383__1000	7	5.1204e-01	4.7708e-01	0.890442	0
hDel_4781__0	5	5.1251e-01	4.8446e-01	0.895011	0
hDel_3013__4750	9	5.1341e-01	4.6188e-01	0.884091	0
hDel_1062__5250	14	5.1374e-01	4.3376e-01	0.874303	1
hDel_1958__2000	8	5.1430e-01	4.6182e-01	0.884091	0
hDel_6632__3750	18	5.1443e-01	4.1666e-01	0.854200	1
hDel_6528__2500	5	5.1456e-01	4.8885e-01	0.896278	0
hDel_3711__1250	8	5.1469e-01	4.6182e-01	0.884091	0
hDel_293__250	7	5.1470e-01	4.8103e-01	0.892587	0
hDel_4578__2000	10	5.1476e-01	4.6133e-01	0.884091	0
hDel_3303__5500	6	5.1513e-01	4.8808e-01	0.896278	0
hDel_2823__11000	7	5.1539e-01	4.8103e-01	0.892587	0
hDel_5689__500	33	5.1558e-01	5.0012e-01	0.901832	1
hDel_6091__1750	24	5.1597e-01	4.3910e-01	0.876314	1
hDel_4888__500	18	5.1598e-01	4.2060e-01	0.860709	1
hDel_4736__5000	6	5.1606e-01	4.8808e-01	0.896278	0
hDel_5286__1000	10	5.1613e-01	4.6133e-01	0.884091	0
hDel_3601__1500	8	5.1662e-01	4.6182e-01	0.884091	0
hDel_238__750	14	5.1675e-01	4.3376e-01	0.874303	1
hDel_6053__0	8	5.1681e-01	4.6182e-01	0.884091	0
hDel_6190__4500	5	5.1803e-01	4.9176e-01	0.897365	0
hDel_2497__3000	6	5.1818e-01	4.8981e-01	0.896278	0
hDel_7021__46750	20	5.1916e-01	4.2208e-01	0.862145	1
hDel_2024__4250	9	5.1931e-01	4.6451e-01	0.884091	0
hDel_2347__2750	11	5.1955e-01	4.5671e-01	0.881873	0
hDel_312__500	15	5.2075e-01	4.4203e-01	0.876314	1
hDel_2997__0	5	5.2100e-01	4.9469e-01	0.899568	0
hDel_6849__250	26	5.2161e-01	4.6450e-01	0.884091	1
hDel_2620__2500	10	5.2166e-01	4.6419e-01	0.884091	0
hDel_2823__7000	7	5.2228e-01	4.8893e-01	0.896278	0
hDel_7179__15250	6	5.2270e-01	4.9661e-01	0.899568	0
hDel_2833__2750	9	5.2330e-01	4.7221e-01	0.889748	0
hDel_7235__12250	7	5.2338e-01	4.8893e-01	0.896278	0
hDel_3059__0	11	5.2378e-01	4.6296e-01	0.884091	0
hDel_6206__250	10	5.2435e-01	4.6989e-01	0.889733	0
hDel_94__2750	19	5.2463e-01	4.2771e-01	0.867846	1
hDel_2020__5000	8	5.2466e-01	4.7556e-01	0.889748	0
hDel_2497__5500	6	5.2476e-01	4.9830e-01	0.900007	0
hDel_2185__4250	14	5.2503e-01	4.3742e-01	0.876314	1
hDel_4283__1750	15	5.2622e-01	4.4203e-01	0.876314	1
hDel_3091__1500	7	5.2683e-01	4.9090e-01	0.896278	0
hDel_6185__1500	7	5.2733e-01	4.9090e-01	0.896278	0
hDel_3530__3250	8	5.2741e-01	4.7556e-01	0.889748	0
hDel_5689__0	12	5.2770e-01	4.4932e-01	0.878719	0
hDel_7009__2750	10	5.2772e-01	4.7416e-01	0.889748	0
hDel_494__8000	5	5.2803e-01	5.0399e-01	0.902991	0
hDel_5650__0	13	5.2814e-01	4.4339e-01	0.876703	1
hDel_4443__2000	17	5.2854e-01	4.3307e-01	0.873964	1
hDel_3900__3250	6	5.2878e-01	5.0005e-01	0.901832	0
hDel_4120__500	6	5.2951e-01	5.0175e-01	0.902528	0
hDel_1933__4250	6	5.2981e-01	5.0175e-01	0.902528	0
hDel_1267__750	22	5.3005e-01	4.3662e-01	0.876314	1
hDel_1665__4250	17	5.3006e-01	4.3307e-01	0.873964	1
hDel_330__4750	7	5.3084e-01	4.9481e-01	0.899568	0
hDel_794__6250	11	5.3125e-01	4.7524e-01	0.889748	0
hDel_1078__500	8	5.3145e-01	4.8230e-01	0.892587	0
hDel_6274__5250	11	5.3150e-01	4.7524e-01	0.889748	0
hDel_4548__250	8	5.3164e-01	4.8230e-01	0.892587	0
hDel_6456__61250	10	5.3216e-01	4.7555e-01	0.889748	0
hDel_2238__1000	7	5.3221e-01	4.9481e-01	0.899568	0
hDel_361__16750	15	5.3247e-01	4.4582e-01	0.876703	1
hDel_6418__100750	5	5.3288e-01	5.0612e-01	0.903126	0
hDel_7028__21250	14	5.3295e-01	4.3742e-01	0.876314	1
hDel_2613__5000	19	5.3332e-01	4.3573e-01	0.876314	1
hDel_2020__3000	12	5.3357e-01	4.5956e-01	0.884091	0
hDel_2823__14000	10	5.3411e-01	4.8113e-01	0.892587	0
hDel_2354__5500	6	5.3427e-01	5.0675e-01	0.903126	0
hDel_5245__1500	5	5.3532e-01	5.0755e-01	0.903126	0
hDel_3130__2000	19	5.3552e-01	4.3973e-01	0.876314	1
hDel_7061__8750	12	5.3560e-01	4.6299e-01	0.884091	0
hDel_2354__4500	11	5.3588e-01	4.7829e-01	0.891221	0
hDel_7235__16750	13	5.3592e-01	4.5429e-01	0.881873	1
hDel_6048__7000	5	5.3674e-01	5.0755e-01	0.903126	0
hDel_5994__750	7	5.3705e-01	5.0648e-01	0.903126	0
hDel_4623__2000	5	5.3852e-01	5.0755e-01	0.903126	0
hDel_118__2250	5	5.3889e-01	5.0755e-01	0.903126	0
hDel_1904__1000	5	5.3947e-01	5.0755e-01	0.903126	0
hDel_923__7500	7	5.3964e-01	5.0838e-01	0.903126	0
hDel_3388__750	16	5.3974e-01	4.5562e-01	0.881873	1
hDel_293__500	17	5.3976e-01	4.3699e-01	0.876314	1
hDel_6007__1500	9	5.4031e-01	4.8486e-01	0.895011	0
hDel_5962__750	33	5.4048e-01	5.1277e-01	0.907086	2
hDel_4229__6250	20	5.4093e-01	4.4619e-01	0.876703	1
hDel_1904__500	9	5.4103e-01	4.8486e-01	0.895011	0
hDel_6391__2750	35	5.4147e-01	5.3077e-01	0.911361	2
hDel_6631__1250	15	5.4236e-01	4.5724e-01	0.881873	1
hDel_4987__2250	9	5.4246e-01	4.8733e-01	0.896278	0
hDel_6899__5500	15	5.4261e-01	4.5724e-01	0.881873	1
hDel_1062__5500	12	5.4285e-01	4.7299e-01	0.889748	0
hDel_3483__4250	13	5.4300e-01	4.5800e-01	0.882838	1
hDel_845__5000	7	5.4303e-01	5.0838e-01	0.903126	0
hDel_1306__1500	11	5.4330e-01	4.9045e-01	0.896278	0
hDel_7115__500	17	5.4402e-01	4.4096e-01	0.876314	1
hDel_5631__0	18	5.4486e-01	4.4449e-01	0.876703	1
hDel_4283__3000	10	5.4498e-01	4.8944e-01	0.896278	0
hDel_6531__750	6	5.4524e-01	5.1499e-01	0.907192	0
hDel_5286__1250	8	5.4525e-01	4.9784e-01	0.899653	0
hDel_794__750	5	5.4559e-01	5.1598e-01	0.907977	0
hDel_2781__7750	9	5.4577e-01	4.9234e-01	0.897943	0
hDel_928__250	16	5.4577e-01	4.6338e-01	0.884091	1
hDel_5648__2250	22	5.4586e-01	4.5273e-01	0.881287	1
hDel_5523__2750	10	5.4605e-01	4.8944e-01	0.896278	0
hDel_6119__4500	6	5.4638e-01	5.1499e-01	0.907192	0
hDel_6878__5250	13	5.4672e-01	4.6524e-01	0.884091	1
hDel_6563__2000	13	5.4722e-01	4.6524e-01	0.884091	1
hDel_6468__1250	7	5.4854e-01	5.1595e-01	0.907977	0
hDel_4623__2250	6	5.4863e-01	5.1500e-01	0.907192	0
hDel_2260__3000	21	5.4870e-01	4.5131e-01	0.880572	1
hDel_5909__13750	12	5.4954e-01	4.8617e-01	0.896278	0
hDel_6528__5250	13	5.4957e-01	4.6524e-01	0.884091	0
hDel_3883__0	16	5.4993e-01	4.6338e-01	0.884091	1
hDel_2354__2250	6	5.5018e-01	5.1825e-01	0.910654	0
hDel_923__0	6	5.5120e-01	5.2307e-01	0.911361	0
hDel_3711__0	11	5.5218e-01	4.9636e-01	0.899568	0
hDel_7002__500	16	5.5233e-01	4.6726e-01	0.886924	1
hDel_1003__3250	9	5.5243e-01	4.9722e-01	0.899568	0
hDel_6949__8000	7	5.5255e-01	5.2160e-01	0.911361	0
hDel_3429__13500	10	5.5288e-01	4.9752e-01	0.899568	0
hDel_6185__6000	6	5.5298e-01	5.2468e-01	0.911361	0
hDel_794__500	5	5.5301e-01	5.2295e-01	0.911361	0
hDel_2425__1000	7	5.5327e-01	5.2160e-01	0.911361	0
hDel_4720__7000	5	5.5382e-01	5.2295e-01	0.911361	0
hDel_7234__750	15	5.5407e-01	4.6108e-01	0.884091	1
hDel_578__250	10	5.5425e-01	4.9752e-01	0.899568	0
hDel_6098__250	27	5.5471e-01	4.8791e-01	0.896278	1
hDel_6528__3500	7	5.5486e-01	5.2531e-01	0.911361	0
hDel_3059__4750	6	5.5507e-01	5.2792e-01	0.911361	0
hDel_3897__2000	9	5.5523e-01	5.0212e-01	0.902528	0
hDel_349__1000	5	5.5525e-01	5.2712e-01	0.911361	0
hDel_4781__2750	7	5.5526e-01	5.2531e-01	0.911361	0
hDel_2613__6750	6	5.5590e-01	5.2953e-01	0.911361	0
hDel_5957__0	14	5.5613e-01	4.7113e-01	0.889733	1
hDel_5962__3250	16	5.5626e-01	4.7112e-01	0.889733	1
hDel_6949__11000	8	5.5672e-01	5.2045e-01	0.911361	0
hDel_6554__0	14	5.5688e-01	4.7113e-01	0.889733	1
hDel_251__9000	5	5.5703e-01	5.2849e-01	0.911361	0
hDel_2289__750	7	5.5725e-01	5.2899e-01	0.911361	0
hDel_1385__1000	7	5.5800e-01	5.2899e-01	0.911361	0
hDel_7030__250	9	5.5801e-01	5.0212e-01	0.902528	0
hDel_4985__5750	23	5.5829e-01	4.7088e-01	0.889733	1
hDel_4987__4250	5	5.5834e-01	5.3122e-01	0.911361	0
hDel_3530__750	7	5.5835e-01	5.2899e-01	0.911361	0
hDel_7179__15750	8	5.5851e-01	5.2359e-01	0.911361	0
hDel_2020__2000	17	5.5948e-01	4.7627e-01	0.889916	1
hDel_6456__61000	14	5.5993e-01	4.7490e-01	0.889748	1
hDel_3203__0	9	5.5999e-01	5.0934e-01	0.904357	0
hDel_288__0	14	5.6045e-01	4.7490e-01	0.889748	1
hDel_2239__500	6	5.6053e-01	5.3112e-01	0.911361	0
hDel_6190__7000	5	5.6102e-01	5.3122e-01	0.911361	0
hDel_4555__250	19	5.6237e-01	4.6364e-01	0.884091	1
hDel_5962__2000	12	5.6283e-01	5.0541e-01	0.903126	0
hDel_6849__1250	6	5.6345e-01	5.3426e-01	0.913766	0
hDel_76__4250	16	5.6351e-01	4.7887e-01	0.891533	1
hDel_3181__6000	10	5.6352e-01	5.1091e-01	0.904404	0
hDel_3090__1000	7	5.6374e-01	5.3441e-01	0.913766	0
hDel_3303__10500	19	5.6404e-01	4.6364e-01	0.884091	1
hDel_5660__500	11	5.6410e-01	5.0810e-01	0.903126	0
hDel_6949__750	6	5.6417e-01	5.3426e-01	0.913766	0
hDel_6447__1250	11	5.6421e-01	5.0810e-01	0.903126	0
hDel_4724__5750	10	5.6443e-01	5.1091e-01	0.904404	0
hDel_6520__1500	8	5.6545e-01	5.3193e-01	0.912106	0
hDel_5156__500	5	5.6598e-01	5.3527e-01	0.914105	0
hDel_2354__4000	7	5.6698e-01	5.3804e-01	0.914224	0
hDel_6944__1000	6	5.6700e-01	5.3737e-01	0.914224	0
hDel_7235__18500	14	5.6716e-01	4.8243e-01	0.892587	1
hDel_7002__250	11	5.6773e-01	5.1099e-01	0.904404	0
hDel_978__750	6	5.6866e-01	5.3738e-01	0.914224	0
hDel_6053__7000	5	5.6935e-01	5.3661e-01	0.914224	0
hDel_845__7750	22	5.7020e-01	4.7681e-01	0.890442	1
hDel_6234__5000	13	5.7023e-01	4.9715e-01	0.899568	0
hDel_2781__5750	10	5.7027e-01	5.1350e-01	0.907192	0
hDel_4623__750	10	5.7048e-01	5.1350e-01	0.907192	0
hDel_1647__2000	13	5.7070e-01	4.9715e-01	0.899568	0
hDel_7061__4500	7	5.7093e-01	5.4164e-01	0.914224	0
hDel_6057__3250	5	5.7121e-01	5.3794e-01	0.914224	0
hDel_3059__250	5	5.7129e-01	5.3794e-01	0.914224	0
hDel_1003__11250	12	5.7158e-01	5.1482e-01	0.907192	0
hDel_3303__9500	5	5.7190e-01	5.3929e-01	0.914224	0
hDel_5084__1500	16	5.7279e-01	4.8275e-01	0.892587	1
hDel_6234__4000	32	5.7348e-01	5.4853e-01	0.914224	1
hDel_1168__0	9	5.7439e-01	5.2350e-01	0.911361	0
hDel_2020__5500	11	5.7480e-01	5.1382e-01	0.907192	0
hDel_2020__2500	14	5.7493e-01	4.8995e-01	0.896278	1
hDel_76__3750	7	5.7569e-01	5.4703e-01	0.914224	0
hDel_2497__500	8	5.7583e-01	5.3804e-01	0.914224	0
hDel_4548__750	5	5.7590e-01	5.4728e-01	0.914224	0
hDel_6418__190250	6	5.7606e-01	5.4834e-01	0.914224	0
hDel_1385__4250	9	5.7607e-01	5.2586e-01	0.911361	0
hDel_5523__1500	7	5.7615e-01	5.4703e-01	0.914224	0
hDel_50__4750	10	5.7619e-01	5.2127e-01	0.911361	0
hDel_5909__14000	28	5.7643e-01	5.0745e-01	0.903126	1
hDel_6733__0	8	5.7643e-01	5.3804e-01	0.914224	0
hDel_3429__2500	5	5.7707e-01	5.4860e-01	0.914224	0
hDel_7114__1250	6	5.7713e-01	5.4834e-01	0.914224	0
hDel_6878__5750	6	5.7726e-01	5.4834e-01	0.914224	0
hDel_779__2750	7	5.7740e-01	5.4968e-01	0.914224	0
hDel_3303__13500	12	5.7781e-01	5.2399e-01	0.911361	0
hDel_6528__5750	8	5.7815e-01	5.4006e-01	0.914224	0
hDel_2354__2750	6	5.7823e-01	5.4834e-01	0.914224	0
hDel_399__1000	16	5.7866e-01	4.8275e-01	0.892587	1
hDel_7179__4750	7	5.7881e-01	5.5057e-01	0.914224	0
hDel_3181__4250	7	5.7881e-01	5.5057e-01	0.914224	0
hDel_6633__1000	25	5.7964e-01	4.9516e-01	0.899568	1
hDel_961__0	5	5.7972e-01	5.5257e-01	0.914224	0
hDel_2623__2250	5	5.7983e-01	5.5257e-01	0.914224	0
hDel_1024__0	16	5.8012e-01	4.8275e-01	0.892587	1
hDel_6048__5750	10	5.8053e-01	5.2382e-01	0.911361	0
hDel_1927__8000	8	5.8054e-01	5.4208e-01	0.914224	0
hDel_3530__0	6	5.8062e-01	5.5290e-01	0.914224	0
hDel_396__3000	9	5.8096e-01	5.2818e-01	0.911361	0
hDel_5739__0	8	5.8096e-01	5.4208e-01	0.914224	0
hDel_4027__0	22	5.8103e-01	4.8883e-01	0.896278	1
hDel_6185__6500	11	5.8115e-01	5.2229e-01	0.911361	0
hDel_4157__3250	5	5.8120e-01	5.5520e-01	0.914224	0
hDel_4027__250	20	5.8149e-01	4.8225e-01	0.892587	1
hDel_3310__16500	10	5.8162e-01	5.2639e-01	0.911361	0
hDel_4149__7250	23	5.8163e-01	4.8681e-01	0.896278	1
hDel_2497__2500	8	5.8173e-01	5.4208e-01	0.914224	0
hDel_3456__8000	7	5.8207e-01	5.5405e-01	0.914224	0
hDel_923__6000	18	5.8229e-01	4.9617e-01	0.899568	1
hDel_4985__250	5	5.8242e-01	5.5520e-01	0.914224	0
hDel_3585__4250	18	5.8291e-01	4.9617e-01	0.899568	1
hDel_6053__250	9	5.8388e-01	5.3043e-01	0.911361	0
hDel_2185__5000	9	5.8417e-01	5.3043e-01	0.911361	0
hDel_4210__1000	11	5.8426e-01	5.2937e-01	0.911361	0
hDel_6811__250	10	5.8427e-01	5.2892e-01	0.911361	0
hDel_2497__1750	7	5.8447e-01	5.5405e-01	0.914224	0
hDel_3060__1000	9	5.8478e-01	5.3271e-01	0.912976	0
hDel_1168__1250	10	5.8499e-01	5.2892e-01	0.911361	0
hDel_3099__750	21	5.8509e-01	4.8744e-01	0.896278	1
hDel_1776__750	10	5.8535e-01	5.2892e-01	0.911361	0
hDel_2775__5500	17	5.8572e-01	4.9984e-01	0.901832	1
hDel_1863__3500	9	5.8585e-01	5.3505e-01	0.914105	0
hDel_6878__8250	5	5.8602e-01	5.6045e-01	0.916925	0
hDel_978__2000	8	5.8646e-01	5.5606e-01	0.914224	0
hDel_293__0	19	5.8652e-01	4.8548e-01	0.895657	1
hDel_7234__500	6	5.8706e-01	5.6051e-01	0.916925	0
hDel_5502__10000	7	5.8762e-01	5.5758e-01	0.916278	0
hDel_2024__4500	15	5.8791e-01	5.0315e-01	0.902991	1
hDel_50__2500	8	5.8839e-01	5.5606e-01	0.914224	0
hDel_583__0	8	5.8877e-01	5.5606e-01	0.914224	0
hDel_3933__250	5	5.8922e-01	5.6430e-01	0.918557	0
hDel_3740__20000	8	5.8964e-01	5.5606e-01	0.914224	0
hDel_4578__5000	11	5.8986e-01	5.3077e-01	0.911361	0
hDel_6949__8750	8	5.9031e-01	5.5606e-01	0.914224	0
hDel_3388__1250	9	5.9060e-01	5.4636e-01	0.914224	0
hDel_6949__10000	8	5.9127e-01	5.5606e-01	0.914224	0
hDel_2028__500	21	5.9227e-01	4.9347e-01	0.899511	1
hDel_923__3250	7	5.9244e-01	5.6102e-01	0.916925	0
hDel_6518__250	7	5.9273e-01	5.6102e-01	0.916925	0
hDel_3303__3000	6	5.9294e-01	5.6647e-01	0.919563	0
hDel_6410__2750	6	5.9301e-01	5.6647e-01	0.919563	0
hDel_1110__1500	36	5.9332e-01	5.6133e-01	0.916925	1
hDel_2020__7000	21	5.9429e-01	4.9548e-01	0.899568	1
hDel_2369__1250	13	5.9441e-01	5.3385e-01	0.913766	0
hDel_6188__1750	25	5.9460e-01	5.0703e-01	0.903126	1
hDel_6269__1250	16	5.9465e-01	5.0202e-01	0.902528	1
hDel_5412__250	9	5.9475e-01	5.5955e-01	0.916925	0
hDel_6849__0	18	5.9477e-01	5.0814e-01	0.903126	1
hDel_5068__4000	23	5.9584e-01	5.0273e-01	0.902991	1
hDel_3091__1250	15	5.9597e-01	5.1076e-01	0.904404	1
hDel_923__250	7	5.9622e-01	5.6444e-01	0.918557	0
hDel_1024__2000	14	5.9644e-01	5.2264e-01	0.911361	0
hDel_1665__2750	10	5.9675e-01	5.3895e-01	0.914224	0
hDel_7061__10750	15	5.9751e-01	5.1076e-01	0.904404	1
hDel_6574__9250	33	5.9762e-01	5.6608e-01	0.919563	1
hDel_118__750	20	5.9770e-01	4.9024e-01	0.896278	1
hDel_6849__750	14	5.9774e-01	5.2264e-01	0.911361	0
hDel_5671__250	22	5.9793e-01	5.0093e-01	0.902528	1
hDel_4590__3000	10	5.9900e-01	5.4637e-01	0.914224	0
hDel_553__2250	10	5.9955e-01	5.4637e-01	0.914224	0
hDel_1714__500	6	5.9964e-01	5.7090e-01	0.921900	0
hDel_2020__1500	13	5.9965e-01	5.4334e-01	0.914224	0
hDel_1997__500	10	5.9985e-01	5.4637e-01	0.914224	0
hDel_123__2750	7	6.0009e-01	5.6787e-01	0.919563	0
hDel_4859__11750	9	6.0022e-01	5.6606e-01	0.919563	0
hDel_7056__250	10	6.0040e-01	5.4637e-01	0.914224	0
hDel_4578__250	12	6.0041e-01	5.4480e-01	0.914224	0
hDel_2879__750	13	6.0054e-01	5.4334e-01	0.914224	0
hDel_3059__4250	20	6.0189e-01	4.9423e-01	0.899568	1
hDel_6008__1000	13	6.0269e-01	5.4953e-01	0.914224	0
hDel_2186__750	12	6.0288e-01	5.4480e-01	0.914224	0
hDel_4479__1500	5	6.0356e-01	5.8195e-01	0.928373	0
hDel_5519__1500	17	6.0398e-01	5.0379e-01	0.902991	1
hDel_1635__1250	16	6.0422e-01	5.1756e-01	0.910284	1
hDel_2781__250	7	6.0432e-01	5.6958e-01	0.921102	0
hDel_2474__250	14	6.0453e-01	5.4000e-01	0.914224	0
