group_id	items_in_group	lo_value	p	FDR	goodsgrna
hDel_3315__250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_5286__0	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_7179__2250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_1301__3500	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_5909__7250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_3407__0	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_1331__11750	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_4157__3250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_3373__47000	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_3303__9750	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_2497__1000	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_7156__1750	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_1975__-250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_1258__0	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_4859__7000	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_3373__47250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_5516__0	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_3933__500	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_2796__250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_94__3500	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_4859__7250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_2833__2000	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_5391__250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_2327__11250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_6651__1750	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_2814__250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_5776__9750	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_6146__2750	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_3060__750	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_5556__750	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_2028__1250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_2186__0	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_3059__13500	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_5562__16250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_3059__13750	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_6269__750	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_4207__1250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_4207__1500	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_1635__1000	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_4205__44250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_6441__750	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_774__250	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_3303__10000	9	8.6284e-03	8.0197e-03	0.510488	1
hDel_4564__0	18	8.6309e-03	5.4272e-03	0.510488	2
hDel_2685__1750	9	8.6556e-03	1.2137e-02	0.559251	1
hDel_5027__250	9	8.6556e-03	1.2137e-02	0.559251	1
hDel_5037__1250	9	8.6556e-03	1.2137e-02	0.559251	1
hDel_5400__2000	9	8.6556e-03	1.2137e-02	0.559251	1
hDel_404__1750	9	8.6556e-03	1.2137e-02	0.559251	1
hDel_25__2750	9	8.6556e-03	1.2137e-02	0.559251	1
hDel_6391__2000	9	8.7372e-03	1.2137e-02	0.559251	1
hDel_6418__262250	9	8.7372e-03	1.2137e-02	0.559251	1
hDel_6741__250	9	8.7644e-03	1.2137e-02	0.559251	1
hDel_3147__1000	9	8.9548e-03	1.2137e-02	0.559251	1
hDel_6009__250	9	9.0635e-03	1.2137e-02	0.559251	1
hDel_1284__6500	9	9.0635e-03	1.2137e-02	0.559251	1
hDel_4149__5500	9	9.0635e-03	1.2137e-02	0.559251	1
hDel_3402__19000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_149__750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_149__1000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2028__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_779__2250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5535__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2952__2250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_3181__4250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2028__1000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5140__2250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_1403__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6856__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6633__1750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_779__8500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5391__500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5282__250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5282__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6633__1500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_94__3250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5562__16000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4985__5500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4985__5250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5488__2000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_779__2000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_7002__5000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5488__4250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_957__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_293__1000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_1983__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2044__1500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5595__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6632__2750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6632__2500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5595__500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5928__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5488__1750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4188__250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4188__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5871__3000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_1153__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6418__99250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4191__750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2797__750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2635__6250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_845__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_3065__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_1647__1000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_123__2500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_438__250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_438__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5958__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4399__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4397__3750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_76__6000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6146__3000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4229__6000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4229__5750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6441__1000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5776__10000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_578__250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_3711__3250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5871__5250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6015__250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_845__250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_3759__750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5871__2750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6367__4000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6418__248250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_751__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_3703__750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_366__500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_361__3500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_765__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2003__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5826__3500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4082__1250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4082__1000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2635__6500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_1306__1500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_3130__2500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6574__11250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4000__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_5826__3750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6234__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2510__6750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4684__250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2839__1750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_3426__1000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6278__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2510__6500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4543__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2175__4750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_7077__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_7077__250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4624__250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6705__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6814__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_3035__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4529__22000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6651__2000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_4411__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6146__2000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_3402__33750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_6814__250	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_2839__1500	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_1143__0	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_3426__750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_7028__46750	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_7028__47000	10	9.5825e-03	9.3583e-03	0.510488	1
hDel_681__2750	10	9.6127e-03	1.3885e-02	0.565361	1
hDel_6661__750	10	9.6127e-03	1.3885e-02	0.565361	1
hDel_681__2500	10	9.6127e-03	1.3885e-02	0.565361	1
hDel_7004__0	10	9.6127e-03	1.3885e-02	0.565361	1
hDel_6661__1000	10	9.6127e-03	1.3885e-02	0.565361	1
hDel_6973__0	10	9.6127e-03	1.3885e-02	0.565361	1
hDel_2234__500	10	9.6127e-03	1.3885e-02	0.565361	1
hDel_25__2500	10	9.6127e-03	1.3885e-02	0.565361	1
hDel_5027__500	10	9.6127e-03	1.3885e-02	0.565361	1
hDel_6468__1500	10	9.6429e-03	1.3885e-02	0.565361	1
hDel_6741__500	10	9.7335e-03	1.3885e-02	0.565361	1
hDel_160__0	10	1.0066e-02	1.3885e-02	0.565361	1
hDel_4149__5750	10	1.0066e-02	1.3885e-02	0.565361	1
hDel_3838__1500	5	1.0403e-02	5.8514e-03	0.510488	1
hDel_6732__0	11	1.0536e-02	1.0925e-02	0.544194	1
hDel_6105__0	11	1.0536e-02	1.0925e-02	0.544194	1
hDel_2713__0	11	1.0536e-02	1.0925e-02	0.544194	1
hDel_4162__750	11	1.0536e-02	1.0925e-02	0.544194	1
hDel_6036__0	11	1.0569e-02	1.5873e-02	0.567331	1
hDel_4423__500	5	1.0644e-02	5.8514e-03	0.510488	1
hDel_7113__7750	5	1.0901e-02	5.8514e-03	0.510488	1
hDel_6860__1750	5	1.0916e-02	5.8514e-03	0.510488	1
hDel_3194__0	11	1.0967e-02	1.5873e-02	0.567331	1
hDel_4621__8750	5	1.1082e-02	5.8514e-03	0.510488	1
hDel_1006__-250	5	1.1339e-02	7.4715e-03	0.510488	1
hDel_1006__0	5	1.1339e-02	7.4715e-03	0.510488	1
hDel_2988__0	12	1.1488e-02	1.2249e-02	0.559251	1
hDel_2988__-250	12	1.1488e-02	1.2249e-02	0.559251	1
hDel_4194__-250	12	1.1488e-02	1.2249e-02	0.559251	1
hDel_4412__0	12	1.1488e-02	1.2249e-02	0.559251	1
hDel_6106__0	12	1.1488e-02	1.2249e-02	0.559251	1
hDel_4029__0	12	1.1488e-02	1.2249e-02	0.559251	1
hDel_2284__0	12	1.1488e-02	1.2249e-02	0.559251	1
hDel_1112__0	12	1.1488e-02	1.2249e-02	0.559251	1
hDel_5958__-250	12	1.1488e-02	1.2249e-02	0.559251	1
hDel_4194__0	12	1.1488e-02	1.2249e-02	0.559251	1
hDel_5476__0	12	1.1488e-02	1.2249e-02	0.559251	1
hDel_5975__0	12	1.1524e-02	1.7543e-02	0.573633	1
hDel_4689__500	6	1.1548e-02	7.3959e-03	0.510488	1
hDel_6878__8500	6	1.1602e-02	7.3959e-03	0.510488	1
hDel_7028__2250	6	1.1620e-02	7.3959e-03	0.510488	1
hDel_2945__250	6	1.1729e-02	7.3959e-03	0.510488	1
hDel_1610__0	12	1.2066e-02	1.7543e-02	0.573633	1
hDel_5401__-250	13	1.2439e-02	1.4022e-02	0.565361	1
hDel_963__0	13	1.2439e-02	1.4022e-02	0.565361	1
hDel_6874__0	13	1.2439e-02	1.4022e-02	0.565361	1
hDel_125__0	13	1.2439e-02	1.4022e-02	0.565361	1
hDel_2865__0	13	1.2439e-02	1.4022e-02	0.565361	1
hDel_4116__0	13	1.2439e-02	1.4022e-02	0.565361	1
hDel_7111__0	13	1.2439e-02	1.4022e-02	0.565361	1
hDel_6687__0	13	1.2439e-02	1.4022e-02	0.565361	1
hDel_6__-250	13	1.2439e-02	1.4022e-02	0.565361	1
hDel_1232__3000	5	1.2455e-02	7.4715e-03	0.510488	1
hDel_1997__0	7	1.2469e-02	8.8738e-03	0.510488	1
hDel_671__0	13	1.2478e-02	1.9773e-02	0.614687	1
hDel_5539__0	13	1.2478e-02	1.9773e-02	0.614687	1
hDel_4423__750	6	1.2760e-02	7.3959e-03	0.510488	1
hDel_1003__1750	6	1.2796e-02	7.3959e-03	0.510488	1
hDel_3530__250	5	1.3163e-02	7.4715e-03	0.510488	1
hDel_3086__0	6	1.3212e-02	7.3959e-03	0.510488	1
hDel_626__500	5	1.3224e-02	7.4715e-03	0.510488	1
hDel_1279__-250	6	1.3284e-02	7.3959e-03	0.510488	1
hDel_2055__6000	7	1.3375e-02	8.8738e-03	0.510488	1
hDel_2196__0	14	1.3390e-02	1.5605e-02	0.567331	1
hDel_751__-250	14	1.3390e-02	1.5605e-02	0.567331	1
hDel_1198__0	14	1.3390e-02	1.5605e-02	0.567331	1
hDel_3686__0	14	1.3390e-02	1.5605e-02	0.567331	1
hDel_288__0	14	1.3390e-02	1.5605e-02	0.567331	1
hDel_7028__2000	7	1.3544e-02	8.8738e-03	0.510488	1
hDel_500__750	6	1.3591e-02	9.2860e-03	0.510488	1
hDel_500__1000	6	1.3591e-02	9.2860e-03	0.510488	1
hDel_1508__4000	6	1.3645e-02	9.2860e-03	0.510488	1
hDel_324__5250	7	1.3670e-02	8.8738e-03	0.510488	1
hDel_1005__250	5	1.3675e-02	7.4715e-03	0.510488	1
hDel_636__27250	6	1.3736e-02	9.2860e-03	0.510488	1
hDel_3403__0	6	1.3844e-02	9.2860e-03	0.510488	1
hDel_1835__2250	5	1.3947e-02	7.4715e-03	0.510488	1
hDel_3708__2250	6	1.3952e-02	9.2860e-03	0.510488	1
hDel_3708__2000	6	1.3952e-02	9.2860e-03	0.510488	1
hDel_6950__0	14	1.4021e-02	2.1702e-02	0.632616	1
hDel_399__500	6	1.4061e-02	9.2860e-03	0.510488	1
hDel_4590__3500	5	1.4097e-02	7.4715e-03	0.510488	1
hDel_6394__37500	6	1.4295e-02	9.2860e-03	0.510488	1
hDel_4381__-250	15	1.4339e-02	1.7365e-02	0.573633	1
hDel_928__0	15	1.4339e-02	1.7365e-02	0.573633	1
hDel_6732__-250	15	1.4339e-02	1.7365e-02	0.573633	1
hDel_1246__0	15	1.4339e-02	1.7365e-02	0.573633	1
hDel_6015__0	15	1.4339e-02	1.7365e-02	0.573633	1
hDel_6103__0	15	1.4339e-02	1.7365e-02	0.573633	1
hDel_2234__250	15	1.4384e-02	2.3774e-02	0.648433	1
hDel_3838__1250	7	1.4534e-02	8.8738e-03	0.510488	1
hDel_7021__23500	5	1.4549e-02	7.4715e-03	0.510488	1
hDel_4358__250	5	1.4654e-02	7.4718e-03	0.510488	1
hDel_6113__0	7	1.4913e-02	8.8738e-03	0.510488	1
hDel_2425__4250	5	1.4925e-02	7.4718e-03	0.510488	1
hDel_5392__250	7	1.4934e-02	8.8738e-03	0.510488	1
hDel_4061__0	5	1.4985e-02	7.4718e-03	0.510488	1
hDel_935__1250	5	1.5000e-02	7.4718e-03	0.510488	1
hDel_2252__250	5	1.5151e-02	7.4718e-03	0.510488	1
hDel_4759__2000	5	1.5181e-02	7.4718e-03	0.510488	1
hDel_2055__5750	8	1.5271e-02	1.0503e-02	0.544194	1
hDel_2991__-250	16	1.5288e-02	1.9200e-02	0.600659	1
hDel_7111__-250	16	1.5288e-02	1.9200e-02	0.600659	1
hDel_4378__0	16	1.5288e-02	1.9200e-02	0.600659	1
hDel_922__250	5	1.5331e-02	7.4718e-03	0.510488	1
hDel_1383__1250	6	1.5414e-02	9.2860e-03	0.510488	1
hDel_6303__750	5	1.5481e-02	7.4718e-03	0.510488	1
hDel_324__5000	8	1.5608e-02	1.0503e-02	0.544194	1
hDel_2661__250	6	1.5613e-02	9.2860e-03	0.510488	1
hDel_5892__500	5	1.5797e-02	7.4718e-03	0.510488	1
hDel_3465__0	8	1.5824e-02	1.0503e-02	0.544194	1
hDel_4706__5750	6	1.5829e-02	9.2860e-03	0.510488	1
hDel_14__0	8	1.5848e-02	1.0503e-02	0.544194	1
hDel_5367__3000	7	1.5859e-02	1.1065e-02	0.544194	1
hDel_2960__250	6	1.5937e-02	9.2860e-03	0.510488	1
hDel_4987__1000	6	1.5937e-02	9.2860e-03	0.510488	1
hDel_4473__500	6	1.6118e-02	9.2860e-03	0.510488	1
hDel_1441__6500	5	1.6128e-02	7.4718e-03	0.510488	1
hDel_978__1500	5	1.6173e-02	7.4718e-03	0.510488	1
hDel_1948__4250	7	1.6259e-02	1.1065e-02	0.544194	1
hDel_4720__4000	5	1.6444e-02	7.4718e-03	0.510488	1
hDel_1880__1000	5	1.6504e-02	7.4718e-03	0.510488	1
hDel_3023__250	6	1.6514e-02	9.2860e-03	0.510488	1
hDel_6185__6750	7	1.6574e-02	1.1065e-02	0.544194	1
hDel_5086__1750	6	1.6604e-02	9.2860e-03	0.510488	1
hDel_3419__-250	5	1.6684e-02	7.4718e-03	0.510488	1
hDel_6676__750	7	1.6700e-02	1.1065e-02	0.544194	1
hDel_6091__750	7	1.6700e-02	1.1065e-02	0.544194	1
hDel_839__750	8	1.6785e-02	1.0503e-02	0.544194	1
hDel_839__1000	8	1.6785e-02	1.0503e-02	0.544194	1
hDel_5665__1250	7	1.6826e-02	1.1065e-02	0.544194	1
hDel_5446__500	5	1.6894e-02	7.4718e-03	0.510488	1
hDel_2186__1500	8	1.6953e-02	1.0503e-02	0.544194	1
hDel_4720__6750	7	1.7015e-02	1.1065e-02	0.544194	1
hDel_6113__-250	8	1.7025e-02	1.0503e-02	0.544194	1
hDel_3623__250	6	1.7055e-02	9.2860e-03	0.510488	1
hDel_6518__1500	5	1.7075e-02	7.4718e-03	0.510488	1
hDel_6518__1750	5	1.7075e-02	7.4718e-03	0.510488	1
hDel_4322__1250	5	1.7105e-02	7.4718e-03	0.510488	1
hDel_4166__10750	7	1.7120e-02	1.1065e-02	0.544194	1
hDel_3819__0	9	1.7137e-02	1.2137e-02	0.559251	1
hDel_4283__1500	9	1.7137e-02	1.2137e-02	0.559251	1
hDel_4283__1250	9	1.7137e-02	1.2137e-02	0.559251	1
hDel_7172__500	7	1.7141e-02	1.1065e-02	0.544194	1
hDel_4530__250	7	1.7141e-02	1.1065e-02	0.544194	1
hDel_4454__250	7	1.7267e-02	1.1065e-02	0.544194	1
hDel_7235__17750	7	1.7393e-02	1.1065e-02	0.544194	1
hDel_6860__2000	8	1.7409e-02	1.0503e-02	0.544194	1
hDel_1904__1750	7	1.7414e-02	1.1065e-02	0.544194	1
hDel_7021__23250	6	1.7433e-02	9.2860e-03	0.510488	1
hDel_2093__12000	9	1.7434e-02	1.2137e-02	0.559251	1
hDel_3371__7250	8	1.7673e-02	1.0503e-02	0.544194	1
hDel_772__26000	5	1.7705e-02	7.4718e-03	0.510488	1
hDel_3579__250	9	1.7811e-02	1.2137e-02	0.559251	1
hDel_3579__500	9	1.7811e-02	1.2137e-02	0.559251	1
hDel_3451__250	7	1.7813e-02	1.1065e-02	0.544194	1
hDel_76__6750	9	1.7838e-02	1.2137e-02	0.559251	1
hDel_408__1500	8	1.7912e-02	1.2945e-02	0.559251	1
hDel_1173__250	8	1.8080e-02	1.2945e-02	0.559251	1
hDel_133__1250	9	1.8108e-02	1.2137e-02	0.559251	1
hDel_133__1000	9	1.8108e-02	1.2137e-02	0.559251	1
hDel_1508__4250	8	1.8152e-02	1.2945e-02	0.559251	1
hDel_5156__2250	5	1.8336e-02	9.0812e-03	0.510488	1
hDel_7070__14000	7	1.8359e-02	1.1065e-02	0.544194	1
hDel_4926__3000	8	1.8416e-02	1.2945e-02	0.559251	1
hDel_4706__5500	7	1.8443e-02	1.1065e-02	0.544194	1
hDel_6188__2500	5	1.8486e-02	9.0812e-03	0.510488	1
hDel_7045__250	6	1.8495e-02	9.2863e-03	0.510488	1
hDel_6602__3000	5	1.8516e-02	9.0812e-03	0.510488	1
hDel_1948__4500	8	1.8560e-02	1.2945e-02	0.559251	1
hDel_6663__0	9	1.8566e-02	1.2137e-02	0.559251	1
hDel_6663__250	9	1.8566e-02	1.2137e-02	0.559251	1
hDel_2960__500	7	1.8569e-02	1.1065e-02	0.544194	1
hDel_5889__250	6	1.8657e-02	9.2863e-03	0.510488	1
hDel_399__750	8	1.8704e-02	1.2945e-02	0.559251	1
hDel_6332__0	10	1.8813e-02	1.3885e-02	0.565361	1
hDel_532__500	7	1.8904e-02	1.1065e-02	0.544194	1
hDel_6185__6500	8	1.8919e-02	1.2945e-02	0.559251	1
hDel_4479__2250	6	1.8927e-02	9.2863e-03	0.510488	1
hDel_4706__250	7	1.8967e-02	1.1065e-02	0.544194	1
hDel_5957__250	8	1.9015e-02	1.2945e-02	0.559251	1
hDel_5292__0	9	1.9024e-02	1.2137e-02	0.559251	1
hDel_5627__-250	5	1.9026e-02	1.0684e-02	0.544194	1
hDel_2186__1250	9	1.9051e-02	1.2137e-02	0.559251	1
hDel_476__0	6	1.9160e-02	9.2863e-03	0.510488	1
hDel_1678__0	10	1.9202e-02	1.3885e-02	0.565361	1
hDel_2173__4000	6	1.9232e-02	9.2863e-03	0.510488	1
hDel_2173__4250	6	1.9232e-02	9.2863e-03	0.510488	1
hDel_5864__1000	10	1.9262e-02	1.3885e-02	0.565361	1
hDel_2219__3500	9	1.9294e-02	1.2137e-02	0.559251	1
hDel_3099__1000	8	1.9374e-02	1.2945e-02	0.559251	1
hDel_4720__6500	8	1.9422e-02	1.2945e-02	0.559251	1
hDel_5689__750	10	1.9501e-02	1.3885e-02	0.565361	1
hDel_5689__500	10	1.9501e-02	1.3885e-02	0.565361	1
hDel_7113__8000	9	1.9536e-02	1.2137e-02	0.559251	1
hDel_7172__250	8	1.9566e-02	1.2945e-02	0.559251	1
hDel_6451__1000	5	1.9700e-02	1.0684e-02	0.544194	1
hDel_3429__3000	6	1.9736e-02	9.2863e-03	0.510488	1
hDel_7097__1500	5	1.9745e-02	1.0684e-02	0.544194	1
hDel_2124__-250	7	1.9764e-02	1.1065e-02	0.544194	1
hDel_2124__0	7	1.9764e-02	1.1065e-02	0.544194	1
hDel_5393__0	9	1.9833e-02	1.2137e-02	0.559251	1
hDel_5393__250	9	1.9833e-02	1.2137e-02	0.559251	1
hDel_2497__0	6	1.9844e-02	9.2863e-03	0.510488	1
hDel_3432__2750	8	1.9853e-02	1.2945e-02	0.559251	1
hDel_4275__4500	5	1.9865e-02	1.0684e-02	0.544194	1
hDel_7061__5000	5	1.9895e-02	1.0684e-02	0.544194	1
hDel_53__1000	7	1.9974e-02	1.1065e-02	0.544194	1
hDel_7085__250	8	1.9997e-02	1.2945e-02	0.559251	1
hDel_1034__500	5	2.0015e-02	1.0684e-02	0.544194	1
hDel_4706__3000	6	2.0059e-02	9.2863e-03	0.510488	1
hDel_4706__3250	6	2.0059e-02	9.2863e-03	0.510488	1
hDel_408__1750	9	2.0129e-02	1.4865e-02	0.565361	1
hDel_1943__7750	6	2.0275e-02	9.2863e-03	0.510488	1
hDel_6656__500	8	2.0308e-02	1.2945e-02	0.559251	1
hDel_1173__0	9	2.0317e-02	1.4865e-02	0.565361	1
hDel_3451__0	8	2.0332e-02	1.2945e-02	0.559251	1
hDel_5025__8000	5	2.0464e-02	1.2275e-02	0.559251	1
hDel_636__27000	9	2.0532e-02	1.4865e-02	0.565361	1
hDel_296__0	10	2.0608e-02	1.3885e-02	0.565361	1
hDel_5962__2250	7	2.0644e-02	1.1065e-02	0.544194	1
hDel_5631__2500	5	2.0674e-02	1.2275e-02	0.559251	1
hDel_6053__0	8	2.0691e-02	1.2945e-02	0.559251	1
hDel_6331__-250	7	2.0728e-02	1.1065e-02	0.544194	1
hDel_6331__0	7	2.0728e-02	1.1065e-02	0.544194	1
hDel_6226__250	9	2.0748e-02	1.4865e-02	0.565361	1
hDel_6226__0	9	2.0748e-02	1.4865e-02	0.565361	1
hDel_2519__1000	5	2.0884e-02	1.2275e-02	0.559251	1
hDel_1062__4500	5	2.1183e-02	1.2276e-02	0.559251	1
hDel_5617__0	10	2.1205e-02	1.3885e-02	0.565361	1
hDel_772__25750	6	2.1209e-02	9.2863e-03	0.510488	1
hDel_1003__1500	10	2.1235e-02	1.3885e-02	0.565361	1
hDel_6143__250	8	2.1289e-02	1.2945e-02	0.559251	1
hDel_5361__1750	5	2.1303e-02	1.2276e-02	0.559251	1
hDel_5957__500	9	2.1366e-02	1.4865e-02	0.565361	1
hDel_922__0	7	2.1398e-02	1.1065e-02	0.544194	1
hDel_2219__3250	10	2.1415e-02	1.3885e-02	0.565361	1
hDel_6676__500	9	2.1420e-02	1.4865e-02	0.565361	1
hDel_5212__0	7	2.1439e-02	1.1065e-02	0.544194	1
hDel_4250__1000	5	2.1453e-02	1.2276e-02	0.559251	1
